"Master Account ID","Master Account Name","Parent Account ID","Parent Account Name","Account ID","Account Name","Month","Class ID","Class Name","Submissions","Similarity Reports","0% Similarity","1-24% Similarity","25-49% Similarity","50-74% Similarity","75-100% Similarity","Submissions with Feedback","Submissions Scored with a Rubric","Total Feedback (Comments and Marks)","Summary Text Comments","Voice Comments","QuickMarks","Bubble Comments","Inline Text Comments","ETS e-rater Marks","Strikethrough Marks","Grading Form Marks","Peer Reviews Created"
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-03-01,25077744,"DANS2RM05_F (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-04-01,25077744,"DANS2RM05_F (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-05-01,25077744,"DANS2RM05_F (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-06-01,25077744,"DANS2RM05_F (Moodle TT)",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-07-01,25077744,"DANS2RM05_F (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-02-01,24166400,"ENSK2HF05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-03-01,24166400,"ENSK2HF05(2)",12,12,8,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-04-01,24166400,"ENSK2HF05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-05-01,24166400,"ENSK2HF05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-06-01,24166400,"ENSK2HF05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115200,"Flensborgarskólinn í Hafnarfirği",2020-07-01,24166400,"ENSK2HF05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-02-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-03-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-04-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-05-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-06-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-07-01,24638187,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-02-01,24413449,"ENSK3DD05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-03-01,24413449,"ENSK3DD05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-04-01,24413449,"ENSK3DD05(2)",26,26,3,2,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-05-01,24413449,"ENSK3DD05(2)",26,26,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-06-01,24413449,"ENSK3DD05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-07-01,24413449,"ENSK3DD05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-02-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-03-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-04-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-05-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-06-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115204,"Fjölbrautaskólinn viğ Ármúla",2020-07-01,25167088,"STÆR2HS05_F (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-02-01,24882443,"BS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-03-01,24882443,"BS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-04-01,24882443,"BS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-05-01,24882443,"BS",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-06-01,24882443,"BS",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68656,"Háskólinn í Reykjavík",2020-07-01,24882443,"BS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-02-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-03-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-04-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-05-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-06-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-07-01,22857619,"Einstaklingurinn og samfelagid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-02-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-03-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-04-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-05-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-06-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",81434,"Verzlunarskóli Íslands",2020-07-01,25073521,"Tölvunotkun 3UT 05 (Moodle 25073521)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-02-01,24016959,"SAG2B05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-03-01,24016959,"SAG2B05(1)",23,23,0,16,5,2,0,10,0,73,10,0,0,63,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-04-01,24016959,"SAG2B05(1)",0,0,0,0,0,0,0,9,0,73,6,0,0,67,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-05-01,24016959,"SAG2B05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-06-01,24016959,"SAG2B05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115944,"Borgarholtsskóli",2020-07-01,24016959,"SAG2B05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-02-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-03-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-04-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-05-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-06-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",112798,"Keilir - Center of Excellence",122394,"menntaskolinn",2020-07-01,25369295,"Danska Haust 2020 (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-02-01,24241731,"ENSK3AL05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-03-01,24241731,"ENSK3AL05(1)",14,13,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-04-01,24241731,"ENSK3AL05(1)",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-05-01,24241731,"ENSK3AL05(1)",22,22,2,13,3,2,2,16,0,136,12,0,124,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-06-01,24241731,"ENSK3AL05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115209,"Fjölbrautaskólinn í Breiğholti",2020-07-01,24241731,"ENSK3AL05(1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-02-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-03-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-04-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-05-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-06-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-07-01,23966873,"NSY0156-V20 - Náttúruvísinda- og stærğfræğikennsla yngri barna (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,17911822,"Jafnrétti og samfélag - TÓS207G (2018V) (Moodle TT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-02-01,23703619,"Akademisk enska 2",17,27,10,17,0,0,0,13,0,37,0,0,0,0,35,0,2,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-03-01,23703619,"Akademisk enska 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-04-01,23703619,"Akademisk enska 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-05-01,23703619,"Akademisk enska 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-06-01,23703619,"Akademisk enska 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115956,"Menntaskólinn viğ Sund",2020-07-01,23703619,"Akademisk enska 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-02-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-03-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-04-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-05-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-06-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",106360,"Fjölbrautaskólinn í Garğabæ",2020-07-01,24262501,"UMHV1me05(fjar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-02-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-03-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-04-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-05-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-06-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-07-01,24004086,"AST3116-V20 - Alşjóğa stefnumótun og útflutningshegğun fyrirtækja (Moodle PP)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-02-01,24246860,"ENSK3CC05(P)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-03-01,24246860,"ENSK3CC05(P)",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-04-01,24246860,"ENSK3CC05(P)",2,2,1,1,0,0,0,4,4,54,2,0,0,51,0,0,1,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-05-01,24246860,"ENSK3CC05(P)",4,4,0,0,0,4,0,4,0,8,0,0,0,1,0,0,7,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-06-01,24246860,"ENSK3CC05(P)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115213,"Menntaskólinn viğ Hamrahlíğ",2020-07-01,24246860,"ENSK3CC05(P)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-02-01,23888252,"LOVE3SR05(2)",16,15,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-03-01,23888252,"LOVE3SR05(2)",11,11,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-04-01,23888252,"LOVE3SR05(2)",1,12,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-05-01,23888252,"LOVE3SR05(2)",18,33,0,23,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-06-01,23888252,"LOVE3SR05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",115208,"Verkmenntaskólinn á Akureyri",2020-07-01,23888252,"LOVE3SR05(2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-02-01,24183070,"ME Enska 3FH S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-03-01,24183070,"ME Enska 3FH S",65,59,24,26,8,0,1,2,2,15,2,0,0,12,0,0,1,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-04-01,24183070,"ME Enska 3FH S",63,63,18,37,8,0,0,36,36,178,26,0,16,132,0,0,4,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-05-01,24183070,"ME Enska 3FH S",24,24,1,22,1,0,0,56,56,256,32,0,36,154,0,0,34,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-06-01,24183070,"ME Enska 3FH S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",68653,"Háskólinn á Akureyri",2020-07-01,24183070,"ME Enska 3FH S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,25124771,"Æfingasvæği grh9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,25124771,"Æfingasvæği grh9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-04-01,25124771,"Æfingasvæği grh9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-05-01,25124771,"Æfingasvæği grh9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-06-01,25124771,"Æfingasvæği grh9",1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-07-01,25124771,"Æfingasvæği grh9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-02-01,25190742,"Æfingasvæği benjaminrs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68652,"Iceland Consortium",68652,"Iceland Consortium",64462,"Háskóli Íslands",2020-03-01,25190742,"Æfingasvæği benjaminrs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
